"Year","hs","reporter","flow","QTY","hs6","HSLength"
2014,"722240900",112,1,288037,"722240",9
2014,"722300900",112,1,52859,"722300",9
2014,"722519000",112,1,21376,"722519",9
2014,"722540000",112,1,999658,"722540",9
2014,"722591000",112,1,448932,"722591",9
2014,"722599000",112,1,108656,"722599",9
2014,"722619000",112,1,183019,"722619",9
2014,"722691000",112,1,13530,"722691",9
2014,"722692000",112,1,1096390,"722692",9
2014,"722699000",112,1,54258,"722699",9
2014,"722720900",112,1,0,"722720",9
2014,"722830000",112,1,81627,"722830",9
2014,"722840000",112,1,918293,"722840",9
2014,"722850000",112,1,352395,"722850",9
2014,"722860000",112,1,2084008,"722860",9
2014,"722870000",112,1,1136617,"722870",9
2014,"722920100",112,1,57920,"722920",9
2014,"722920900",112,1,18900,"722920",9
2014,"722990100",112,1,336417,"722990",9
2014,"722990900",112,1,48095,"722990",9
2014,"730110000",112,1,165973,"730110",9
2014,"730120000",112,1,126702,"730120",9
2014,"730210000",112,1,1356,"730210",9
2014,"730230000",112,1,200,"730230",9
2014,"730240000",112,1,7536,"730240",9
2014,"730290110",112,1,0,"730290",9
2014,"730290190",112,1,1365216,"730290",9
2014,"730290910",112,1,720,"730290",9
2014,"730300100",112,1,1872710,"730300",9
2014,"730300900",112,1,25970648,"730300",9
2014,"730411100",112,1,101610,"730411",9
2014,"730411900",112,1,126901,"730411",9
2014,"730419100",112,1,378599,"730419",9
2014,"730419900",112,1,901183,"730419",9
2014,"730422000",112,1,4297,"730422",9
2014,"730423000",112,1,43865,"730423",9
2014,"730424100",112,1,29790,"730424",9
2014,"730429100",112,1,564819,"730429",9
2014,"730429900",112,1,993029,"730429",9
2014,"730431200",112,1,1984401,"730431",9
2014,"730431900",112,1,7768,"730431",9
2014,"730439100",112,1,0,"730439",9
2014,"730439200",112,1,2601843,"730439",9
2014,"730439900",112,1,23231,"730439",9
2014,"730441100",112,1,40108,"730441",9
2014,"730441200",112,1,222966,"730441",9
2014,"730441900",112,1,6230,"730441",9
2014,"730449100",112,1,249154,"730449",9
2014,"730449200",112,1,423663,"730449",9
2014,"730449900",112,1,17757,"730449",9
2014,"730451200",112,1,453638,"730451",9
2014,"730459200",112,1,332757,"730459",9
2014,"730490000",112,1,1669882,"730490",9
2014,"730512000",112,1,69900,"730512",9
2014,"730519000",112,1,33295,"730519",9
2014,"730520000",112,1,0,"730520",9
2014,"730531900",112,1,0,"730531",9
2014,"730539900",112,1,8300,"730539",9
2014,"730590900",112,1,128395,"730590",9
2014,"730611900",112,1,121083,"730611",9
2014,"730619100",112,1,828551,"730619",9
2014,"730619900",112,1,84540,"730619",9
2014,"730621100",112,1,197862,"730621",9
2014,"730621900",112,1,11400,"730621",9
2014,"730629900",112,1,30000,"730629",9
2014,"730630200",112,1,1471256,"730630",9
2014,"730630900",112,1,4615811,"730630",9
2014,"730640200",112,1,55439,"730640",9
2014,"730640900",112,1,508688,"730640",9
2014,"730650200",112,1,33335,"730650",9
2014,"730650900",112,1,9473510,"730650",9
2014,"730661100",112,1,114070,"730661",9
2014,"730661900",112,1,1397596,"730661",9
2014,"730669000",112,1,446822,"730669",9
2014,"730690000",112,1,840697,"730690",9
2014,"730711000",112,1,86581,"730711",9
2014,"730719900",112,1,1494715,"730719",9
2014,"730721900",112,1,52992,"730721",9
2014,"730722100",112,1,0,"730722",9
2014,"730722900",112,1,852753,"730722",9
2014,"730723900",112,1,17084,"730723",9
2014,"730729900",112,1,52012,"730729",9
2014,"730791000",112,1,377944,"730791",9
2014,"730792000",112,1,119223,"730792",9
2014,"730793000",112,1,148015,"730793",9
2014,"730799100",112,1,24175,"730799",9
2014,"730799300",112,1,54205,"730799",9
2014,"730799900",112,1,882154,"730799",9
2014,"730810000",112,1,4031207,"730810",9
2014,"730820100",112,1,130000,"730820",9
2014,"730820900",112,1,2303364,"730820",9
2014,"730830100",112,1,367796,"730830",9
2014,"730830900",112,1,1495045,"730830",9
2014,"730840000",112,1,1931312,"730840",9
2014,"730890100",112,1,3261,"730890",9
2014,"730890200",112,1,20800,"730890",9
2014,"730890900",112,1,9643516,"730890",9
2014,"730900000",112,1,698789,"730900",9
2014,"731010100",112,1,3345,"731010",9
2014,"731010900",112,1,131342,"731010",9
2014,"731021200",112,1,2714273,"731021",9
2014,"731021300",112,1,650938,"731021",9
2014,"731021400",112,1,4332609,"731021",9
2014,"731021900",112,1,447331,"731021",9
2014,"731029400",112,1,542984,"731029",9
2014,"731029900",112,1,109391,"731029",9
2014,"731100000",112,1,6816863,"731100",9
2014,"731210100",112,1,255276,"731210",9
2014,"731210900",112,1,1537086,"731210",9
2014,"731290100",112,1,10162,"731290",9
2014,"731290900",112,1,266013,"731290",9
2014,"731300000",112,1,79769,"731300",9
2014,"731412000",112,1,1776,"731412",9
2014,"731414200",112,1,5778,"731414",9
2014,"731414900",112,1,5056,"731414",9
2014,"731419900",112,1,56046,"731419",9
2014,"731420000",112,1,20048,"731420",9
2014,"731431000",112,1,197506,"731431",9
2014,"731439100",112,1,16512,"731439",9
2014,"731439900",112,1,24113,"731439",9
2014,"731441000",112,1,26050,"731441",9
2014,"731442000",112,1,3178,"731442",9
2014,"731449000",112,1,607497,"731449",9
2014,"731450000",112,1,0,"731450",9
2014,"731511000",112,1,16132,"731511",9
2014,"731512000",112,1,262366,"731512",9
2014,"731519000",112,1,3388,"731519",9
2014,"731520000",112,1,3395,"731520",9
2014,"731581000",112,1,0,"731581",9
2014,"731582000",112,1,45067,"731582",9
2014,"731589000",112,1,148162,"731589",9
2014,"731590000",112,1,12333,"731590",9
2014,"731600000",112,1,3100,"731600",9
2014,"731700100",112,1,48258,"731700",9
2014,"731700900",112,1,924189,"731700",9
2014,"731812100",112,1,3000,"731812",9
2014,"731812900",112,1,303198,"731812",9
2014,"731813100",112,1,13648,"731813",9
2014,"731813900",112,1,30325,"731813",9
2014,"731814100",112,1,136914,"731814",9
2014,"731814900",112,1,1093839,"731814",9
2014,"731815100",112,1,153490,"731815",9
2014,"731815900",112,1,3386182,"731815",9
2014,"731816100",112,1,4011,"731816",9
2014,"731816900",112,1,119238,"731816",9
2014,"731819100",112,1,18227,"731819",9
2014,"731819900",112,1,166740,"731819",9
2014,"731821000",112,1,60158,"731821",9
2014,"731822100",112,1,28138,"731822",9
2014,"731822900",112,1,65190,"731822",9
2014,"731823100",112,1,50106,"731823",9
2014,"731823900",112,1,167288,"731823",9
2014,"731824100",112,1,2586,"731824",9
2014,"731824900",112,1,75669,"731824",9
2014,"731829100",112,1,5540,"731829",9
2014,"731829900",112,1,52979,"731829",9
2014,"731940000",112,1,7626,"731940",9
2014,"731990000",112,1,5043,"731990",9
2014,"732010100",112,1,86957,"732010",9
2014,"732010900",112,1,331481,"732010",9
2014,"732020100",112,1,588743,"732020",9
2014,"732020900",112,1,48848,"732020",9
2014,"732090100",112,1,6379,"732090",9
2014,"732090900",112,1,212140,"732090",9
2014,"732111100",112,1,90127,"732111",9
2014,"732111200",112,1,493311,"732111",9
2014,"732111900",112,1,6238,"732111",9
2014,"732112000",112,1,311407,"732112",9
2014,"732119000",112,1,28698,"732119",9
2014,"732181000",112,1,737575,"732181",9
2014,"732182000",112,1,666956,"732182",9
2014,"732189000",112,1,240621,"732189",9
2014,"732190400",112,1,1949520,"732190",9
2014,"732190900",112,1,76698,"732190",9
2014,"732211100",112,1,177398,"732211",9
2014,"732211900",112,1,1076640,"732211",9
2014,"732219100",112,1,194065,"732219",9
2014,"732219900",112,1,1053090,"732219",9
2014,"732290100",112,1,3387,"732290",9
2014,"732290900",112,1,5080,"732290",9
2014,"732310900",112,1,527173,"732310",9
2014,"732391000",112,1,1028373,"732391",9
2014,"732392000",112,1,326030,"732392",9
2014,"732393100",112,1,1851,"732393",9
2014,"732393900",112,1,2460831,"732393",9
2014,"732394000",112,1,630471,"732394",9
2014,"732399100",112,1,0,"732399",9
2014,"732399900",112,1,1805433,"732399",9
2014,"732410000",112,1,600803,"732410",9
2014,"732421000",112,1,156783,"732421",9
2014,"732429900",112,1,63240,"732429",9
2014,"732490000",112,1,764899,"732490",9
2014,"732510100",112,1,6714,"732510",9
2014,"732510900",112,1,463726,"732510",9
2014,"732591000",112,1,454900,"732591",9
2014,"732599100",112,1,24366,"732599",9
2014,"732599900",112,1,332542,"732599",9
2014,"732611000",112,1,148500,"732611",9
2014,"732619500",112,1,79247,"732619",9
2014,"732619900",112,1,903540,"732619",9
2014,"732620100",112,1,174042,"732620",9
2014,"732620900",112,1,502736,"732620",9
2014,"732690500",112,1,2534326,"732690",9
2014,"732690900",112,1,7619320,"732690",9
2014,"740312000",112,1,1223537,"740312",9
2014,"740319000",112,1,2000,"740319",9
2014,"740329000",112,1,2108,"740329",9
2014,"740400000",112,1,248585,"740400",9
2014,"740500000",112,1,225,"740500",9
2014,"740610000",112,1,10705,"740610",9
2014,"740620000",112,1,12663,"740620",9
2014,"740710000",112,1,1018745,"740710",9
2014,"740721000",112,1,76177,"740721",9
2014,"740729000",112,1,24645,"740729",9
2014,"740811000",112,1,17025594,"740811",9
2014,"740819000",112,1,712321,"740819",9
2014,"740821000",112,1,12117,"740821",9
2014,"740829000",112,1,4629960,"740829",9
2014,"740911000",112,1,165767,"740911",9
2014,"740919100",112,1,53616,"740919",9
2014,"740919900",112,1,112250,"740919",9
2014,"740921000",112,1,63966,"740921",9
2014,"740929100",112,1,1983,"740929",9
2014,"740929900",112,1,20977,"740929",9
2014,"740940000",112,1,241,"740940",9
2014,"740990000",112,1,20359,"740990",9
2014,"741011000",112,1,133013,"741011",9
2014,"741012000",112,1,152470,"741012",9
2014,"741021000",112,1,51864,"741021",9
2014,"741110100",112,1,803408,"741110",9
2014,"741110900",112,1,294613,"741110",9
2014,"741121100",112,1,18005,"741121",9
2014,"741121900",112,1,300,"741121",9
2014,"741129100",112,1,27630,"741129",9
2014,"741129900",112,1,207756,"741129",9
2014,"741210100",112,1,8705,"741210",9
2014,"741210900",112,1,90861,"741210",9
2014,"741220200",112,1,230293,"741220",9
2014,"741220900",112,1,651448,"741220",9
2014,"741300900",112,1,24695,"741300",9
2014,"741510000",112,1,4245,"741510",9
2014,"741529900",112,1,1823,"741529",9
2014,"741533100",112,1,21311,"741533",9
2014,"741533900",112,1,34474,"741533",9
2014,"741539000",112,1,1475,"741539",9
2014,"741810000",112,1,7427,"741810",9
2014,"741820000",112,1,19433,"741820",9
2014,"741910000",112,1,1393,"741910",9
2014,"741991300",112,1,18555,"741991",9
2014,"741991900",112,1,10072,"741991",9
2014,"741999300",112,1,651490,"741999",9
2014,"741999600",112,1,1482,"741999",9
2014,"741999900",112,1,43490,"741999",9
2014,"750210000",112,1,1548,"750210",9
2014,"750220000",112,1,1569,"750220",9
2014,"750300000",112,1,0,"750300",9
2014,"750400000",112,1,25,"750400",9
2014,"750512000",112,1,5009,"750512",9
2014,"750610000",112,1,127,"750610",9
2014,"750620000",112,1,10464,"750620",9
2014,"750711000",112,1,108798,"750711",9
2014,"750720000",112,1,20485,"750720",9
2014,"750890000",112,1,6111,"750890",9
2014,"760110000",112,1,5029707,"760110",9
2014,"760120000",112,1,9158025,"760120",9
2014,"760200000",112,1,408010,"760200",9
2014,"760310000",112,1,300,"760310",9
2014,"760320000",112,1,64235,"760320",9
2014,"760410000",112,1,3234127,"760410",9
2014,"760421100",112,1,92430,"760421",9
2014,"760421900",112,1,1872516,"760421",9
2014,"760429000",112,1,2405935,"760429",9
2014,"760511100",112,1,3416817,"760511",9
2014,"760519900",112,1,7813,"760519",9
2014,"760521100",112,1,419426,"760521",9
2014,"760521900",112,1,611041,"760521",9
2014,"760529900",112,1,25399,"760529",9
2014,"760611700",112,1,466304,"760611",9
2014,"760611900",112,1,96373,"760611",9
2014,"760612100",112,1,1056443,"760612",9
2014,"760612600",112,1,21208560,"760612",9
2014,"760612900",112,1,357969,"760612",9
2014,"760691700",112,1,788744,"760691",9
2014,"760691900",112,1,0,"760691",9
2014,"760692700",112,1,415563,"760692",9
2014,"760692900",112,1,586485,"760692",9
2014,"760711200",112,1,642413,"760711",9
2014,"760711900",112,1,124729,"760711",9
2014,"760719100",112,1,201059,"760719",9
2014,"760719300",112,1,1582149,"760719",9
2014,"760719900",112,1,105578,"760719",9
2014,"760720000",112,1,1240234,"760720",9
2014,"760810900",112,1,28979,"760810",9
2014,"760820200",112,1,30440,"760820",9
2014,"760820900",112,1,18269,"760820",9
2014,"760900900",112,1,15968,"760900",9
2014,"761010000",112,1,1315081,"761010",9
2014,"761090000",112,1,477338,"761090",9
2014,"761100000",112,1,350,"761100",9
2014,"761210000",112,1,194240,"761210",9
2014,"761290700",112,1,0,"761290",9
2014,"761290900",112,1,2517954,"761290",9
2014,"761300000",112,1,16302,"761300",9
2014,"761490000",112,1,27974,"761490",9
2014,"761510100",112,1,53130,"761510",9
2014,"761510200",112,1,58350,"761510",9
2014,"761510900",112,1,724832,"761510",9
2014,"761520000",112,1,132098,"761520",9
2014,"761610900",112,1,11532,"761610",9
2014,"761691900",112,1,29236,"761691",9
2014,"761699700",112,1,559252,"761699",9
2014,"761699910",112,1,87924,"761699",9
2014,"761699920",112,1,17297,"761699",9
2014,"761699990",112,1,2074935,"761699",9
2014,"780191000",112,1,22400,"780191",9
2014,"780199000",112,1,59700,"780199",9
2014,"780419000",112,1,10846,"780419",9
2014,"780600200",112,1,21806,"780600",9
2014,"780600900",112,1,12942,"780600",9
2014,"790111000",112,1,682608,"790111",9
2014,"790112000",112,1,385459,"790112",9
2014,"790120000",112,1,225282,"790120",9
2014,"790200000",112,1,0,"790200",9
2014,"790400000",112,1,30932,"790400",9
2014,"790500000",112,1,2132,"790500",9
2014,"790700900",112,1,6260,"790700",9
2014,"800110000",112,1,1480,"800110",9
2014,"800300000",112,1,7800,"800300",9
2014,"800700300",112,1,0,"800700",9
2014,"800700400",112,1,34496,"800700",9
2014,"800700900",112,1,1922,"800700",9
2014,"810199100",112,1,33,"810199",9
2014,"810296000",112,1,27,"810296",9
2014,"810420000",112,1,0,"810420",9
2014,"810490000",112,1,3443,"810490",9
2014,"810520000",112,1,390,"810520",9
2014,"810590000",112,1,370,"810590",9
2014,"810600900",112,1,40,"810600",9
2014,"810790000",112,1,50,"810790",9
2014,"810820000",112,1,0,"810820",9
2014,"810830000",112,1,0,"810830",9
2014,"810890000",112,1,1031,"810890",9
2014,"810920900",112,1,100,"810920",9
2014,"810990000",112,1,1330,"810990",9
2014,"811090000",112,1,2289,"811090",9
2014,"811100900",112,1,10000,"811100",9
2014,"811229000",112,1,85,"811229",9
2014,"811292900",112,1,0,"811292",9
2014,"811300900",112,1,20,"811300",9
2014,"820110000",112,1,113963,"820110",9
2014,"820130000",112,1,25458,"820130",9
2014,"820140000",112,1,46638,"820140",9
2014,"820150900",112,1,54448,"820150",9
2014,"820160000",112,1,153377,"820160",9
2014,"820190100",112,1,5319,"820190",9
2014,"820190200",112,1,2767,"820190",9
2014,"820190900",112,1,62953,"820190",9
2014,"820210000",112,1,11100,"820210",9
2014,"820220100",112,1,35774,"820220",9
2014,"820220900",112,1,27086,"820220",9
2014,"820231100",112,1,26972,"820231",9
2014,"820231900",112,1,37017,"820231",9
2014,"820239100",112,1,93491,"820239",9
2014,"820239200",112,1,291,"820239",9
2014,"820239900",112,1,6926,"820239",9
2014,"820240100",112,1,6439,"820240",9
2014,"820240900",112,1,1414,"820240",9
2014,"820291000",112,1,5805,"820291",9
2014,"820299000",112,1,34802,"820299",9
2014,"820310000",112,1,11462,"820310",9
2014,"820320100",112,1,5219,"820320",9
2014,"820320900",112,1,44126,"820320",9
2014,"820330100",112,1,4979,"820330",9
2014,"820330900",112,1,23441,"820330",9
2014,"820340000",112,1,2305,"820340",9
2014,"820411000",112,1,29015,"820411",9
2014,"820412000",112,1,45912,"820412",9
2014,"820420000",112,1,19807,"820420",9
2014,"820510000",112,1,26603,"820510",9
2014,"820520000",112,1,30326,"820520",9
2014,"820530000",112,1,12886,"820530",9
2014,"820540000",112,1,27420,"820540",9
2014,"820551000",112,1,21084,"820551",9
2014,"820559100",112,1,34648,"820559",9
2014,"820559900",112,1,3049312,"820559",9
2014,"820560000",112,1,500,"820560",9
2014,"820570000",112,1,135912,"820570",9
2014,"820590100",112,1,2000,"820590",9
2014,"820590900",112,1,17487,"820590",9
2014,"820600100",112,1,1030,"820600",9
2014,"820600900",112,1,52423,"820600",9
2014,"820713100",112,1,1066,"820713",9
2014,"820713900",112,1,4236,"820713",9
2014,"820719100",112,1,1192,"820719",9
2014,"820719900",112,1,199671,"820719",9
2014,"820720100",112,1,1794,"820720",9
2014,"820720900",112,1,2178,"820720",9
2014,"820730100",112,1,13496,"820730",9
2014,"820730200",112,1,14193,"820730",9
2014,"820730900",112,1,37940,"820730",9
2014,"820740100",112,1,1977,"820740",9
2014,"820740900",112,1,1992,"820740",9
2014,"820750000",112,1,35168,"820750",9
2014,"820760000",112,1,1634,"820760",9
2014,"820770000",112,1,5016,"820770",9
2014,"820780000",112,1,50,"820780",9
2014,"820790100",112,1,2832,"820790",9
2014,"820790900",112,1,101050,"820790",9
2014,"820810000",112,1,4998,"820810",9
2014,"820820000",112,1,2209,"820820",9
2014,"820830000",112,1,2484,"820830",9
2014,"820890000",112,1,63812,"820890",9
2014,"820900100",112,1,1106,"820900",9
2014,"820900900",112,1,1498,"820900",9
2014,"821000000",112,1,26566,"821000",9
2014,"821110000",112,1,3188,"821110",9
2014,"821191000",112,1,26206,"821191",9
2014,"821192900",112,1,3603,"821192",9
2014,"821193900",112,1,7259,"821193",9
2014,"821194000",112,1,3599,"821194",9
2014,"821210000",112,1,239240,"821210",9
2014,"821220900",112,1,85049,"821220",9
2014,"821300000",112,1,198998,"821300",9
2014,"821410000",112,1,97947,"821410",9
2014,"821420000",112,1,26768,"821420",9
2014,"821490000",112,1,9227,"821490",9
2014,"821510000",112,1,28092,"821510",9
2014,"821520000",112,1,143212,"821520",9
2014,"821591000",112,1,23071,"821591",9
2014,"821599000",112,1,367586,"821599",9
2014,"830110100",112,1,20633,"830110",9
2014,"830110900",112,1,660024,"830110",9
2014,"830120000",112,1,25160,"830120",9
2014,"830130000",112,1,117459,"830130",9
2014,"830140100",112,1,9497,"830140",9
2014,"830140200",112,1,156186,"830140",9
2014,"830140900",112,1,1905146,"830140",9
2014,"830150100",112,1,10582,"830150",9
2014,"830150900",112,1,2042,"830150",9
2014,"830160100",112,1,141182,"830160",9
2014,"830160900",112,1,45084,"830160",9
2014,"830170000",112,1,13675,"830170",9
2014,"830210000",112,1,1456847,"830210",9
2014,"830220100",112,1,21623,"830220",9
2014,"830220900",112,1,612444,"830220",9
2014,"830230000",112,1,154672,"830230",9
2014,"830241100",112,1,219194,"830241",9
2014,"830241900",112,1,1144570,"830241",9
2014,"830242000",112,1,3180300,"830242",9
2014,"830249000",112,1,266728,"830249",9
2014,"830250000",112,1,300576,"830250",9
2014,"830260000",112,1,103809,"830260",9
2014,"830300000",112,1,593016,"830300",9
2014,"830400000",112,1,89067,"830400",9
2014,"830510100",112,1,28036,"830510",9
2014,"830510900",112,1,13224,"830510",9
2014,"830520000",112,1,731720,"830520",9
2014,"830590200",112,1,68526,"830590",9
2014,"830590900",112,1,23991,"830590",9
